text,label
If they do n't find a way to kick out the brown cloud that 's already there the Danish gene pool is lost .,1
No more !,0
What I meant was blacks are the oldest living humans on earth .,0
Therefore they had to practice slavery before all other races .,1
"Maybe blacks are n't better , but their body is more shaped to hunt animals .",1
"The whites and the asians evoluated , and the blacks are still behind .",1
And second of all whites are smarter than asians and if you ever look at bodybuilding contests you will see only whites maybe one or 2 blacks .,1
It always cracked me up to see middle-aged `` Skinheads '' hobbling around with their pantlegs rolled up and suspenders hanging down .,0
ya my little sister doesnt like little black girls when they try to talk to her she pulls a disgusted face and says why are you black ?? and i laugh and say `` Maggie dont talk to her '',1
Once when I was a kid and a couple itmes in fights,0
whats up I thought I might put my pic up here I 'm looking for some friends theres too many negroes around here some times I feel like there is' int any white guy left in the world. so message me and let me know there is stll some white brothers out their .,1
if he 's a coke addict - try to find out where he gets the coke from and rat him out .... you will be a hero and can have your own party while all the nigs are behind bars,1
Black people are the biggest pawns ever everyone uses them for crime they are always the fall guy.Italian mob uses them to do the dirty work the mexicans use them the japanese use them and the chinese.Now who should know whos name ?,1
You may as well think of it as the blood of an animal .,0
There are many alternatives to adopting little mud babies.There is srrogate mothers and invitro fertilization are just two.If these are not financialy possile then wait till it is .,1
Your history teacher has to do what the zionist butt heads want them to do .,1
throw me a message as well folks .,0
So it looks like the Blacks have lost even that one LOL Diablo,1
I noticed that that that was your first post .,0
"That describes the mooleys very well , the signature haymaker .",0
"Looking at your guys situation makes me realise how lucky I am that my high school is 100 % white however even in my remote countryside community there are more and more black 's moving into the area , and their kids .",1
"ya they are lazy drug-attics ... and they cant get a real job , all they do is deal drugs or they jump job to job to job ...",1
I think asians are hot but they arent the girls I wanna get with.A wolf is pretty but do you wanna pet one ? White girls are only ones to be trusted .,1
i live up the block from a muslim mask. every friday they rule the streets. they think that they can walk anywhere they want and if your are white they give you a look just klike when you pass through a black neighborhood. they are the same as them nigs,1
"And yes , they will steal anything from whites because they think whites owe them something , so it 's ok to steal .",1
I got one during this last school year and I through it away .,0
well im glad to hear there are more youth in our world and lets all hope those mudds and niggs go to h-e-l-l,1
HIV will do its job. the fags keep searching for a cure but they will never find one because it keeps on changing and mutating. already 60 percent of faggot apes have AIDS and it continues to grow .,1
The only bad thing is that these sick animals will infect whites .,1
well i am sure that the jews have the cure for aids but they wont give it to the fags cause they already served their purpoise,1
I would just like to express how sick and tired I am of bi-racial half-breeds kids at school boasting about their `` unique heritages '' .,1
They go around school acting like being half White/half black or half White/half asian is something to be proud of .,1
But maybe it was just him .,0
i use it as way to intimidae jew to show them that there are still people who are aginst them it did originate in Roman it was called the wariors salute,1
"Wow, maybe next time you should leave your little sister at home especially since you live in a highly non-white populated area .",1
I put you on my msn. dont accept if you dont want too,0
"Fags are a big problem , they are recruiting our kids , in the schools that we pay for .",1
Girl I bey you are fly !!!,0
I 'm a brand new member from the South JErsey area .,0
"Thanks , Greg",0
"Remember there will be a delay in your potst ' appearing , until you reach unmoderated status .",0
This was back in 1998 so I have left the area for about four years and saw very few White Youth except at the New Mall that is located across the Freeway from the Truckstops .,0
hi school is a zoo and suck i hate my school to but white trash is some one who is a race mixers or a w * * * * * * white power at all times,1
I love my beer ! maybe you were drinking liquor I always get crazy on that so I gave it up and now everything is fine .,0
